,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
10468,4e-07,1e-06,2e-07,8,1,58,26.0,100.0,500.0,3.94E-09,5.27E-09,1.94E-05,52.8,4.15E+08,7.82E+06,4.18E+08,1.83E-03,49.48,4.05E+08
10469,4e-07,1e-06,2e-07,8,1,58,26.0,100.0,600.0,3.97E-09,5.25E-09,1.84E-05,51.98,3.80E+08,7.27E+06,3.83E+08,1.83E-03,49.53,3.92E+08
10470,4e-07,1e-06,2e-07,8,1,58,26.0,100.0,700.0,4.00E-09,5.24E-09,1.77E-05,51.4,3.52E+08,6.77E+06,3.56E+08,1.83E-03,49.55,3.68E+08
10471,4e-07,1e-06,2e-07,8,1,58,26.0,100.0,800.0,4.02E-09,5.23E-09,1.71E-05,51.05,3.28E+08,6.31E+06,3.30E+08,1.83E-03,49.57,3.43E+08
10472,4e-07,1e-06,2e-07,8,1,58,26.0,100.0,900.0,4.04E-09,5.23E-09,1.65E-05,50.73,3.07E+08,5.98E+06,3.09E+08,1.83E-03,49.57,3.13E+08
10473,4e-07,1e-06,2e-07,8,1,58,26.0,100.0,1000.0,4.06E-09,5.22E-09,1.61E-05,50.55,2.89E+08,5.67E+06,2.93E+08,1.83E-03,49.56,2.96E+08
10475,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,200.0,3.76E-09,5.50E-09,2.68E-05,65.8,5.97E+08,1.09E+07,6.02E+08,2.42E-03,48.37,5.15E+08
10476,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,300.0,3.82E-09,5.41E-09,2.43E-05,62.6,5.26E+08,9.48E+06,5.31E+08,2.42E-03,48.92,4.70E+08
10477,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,400.0,3.86E-09,5.35E-09,2.24E-05,60.13,4.59E+08,8.57E+06,4.65E+08,2.42E-03,49.18,4.40E+08
10478,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,500.0,3.89E-09,5.31E-09,2.12E-05,59.16,4.22E+08,7.79E+06,4.26E+08,2.42E-03,49.33,4.09E+08
10479,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,600.0,3.92E-09,5.29E-09,2.02E-05,58.48,3.90E+08,7.21E+06,3.91E+08,2.42E-03,49.42,3.79E+08
10480,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,700.0,3.95E-09,5.27E-09,1.94E-05,57.94,3.62E+08,6.70E+06,3.67E+08,2.42E-03,49.48,3.56E+08
10481,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,800.0,3.97E-09,5.26E-09,1.87E-05,57.42,3.37E+08,6.25E+06,3.40E+08,2.42E-03,49.52,3.33E+08
10482,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,900.0,3.99E-09,5.25E-09,1.81E-05,57.24,3.17E+08,5.90E+06,3.17E+08,2.42E-03,49.54,3.14E+08
10483,4e-07,1e-06,2e-07,8,1,58,26.0,140.0,1000.0,4.01E-09,5.24E-09,1.76E-05,57.12,2.99E+08,5.58E+06,3.02E+08,2.42E-03,49.56,2.85E+08
10485,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,200.0,3.74E-09,5.57E-09,2.84E-05,70.01,6.28E+08,1.10E+07,6.28E+08,3.01E-03,47.9,4.98E+08
10486,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,300.0,3.78E-09,5.46E-09,2.59E-05,66.33,5.13E+08,9.56E+06,5.15E+08,3.01E-03,48.6,4.58E+08
10487,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,400.0,3.82E-09,5.40E-09,2.41E-05,64.99,4.70E+08,8.54E+06,4.74E+08,3.01E-03,48.96,4.30E+08
10488,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,500.0,3.86E-09,5.35E-09,2.26E-05,63.27,4.23E+08,7.78E+06,4.28E+08,3.01E-03,49.15,3.96E+08
10489,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,600.0,3.89E-09,5.32E-09,2.16E-05,62.85,3.93E+08,7.18E+06,3.94E+08,3.01E-03,49.29,3.57E+08
10490,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,700.0,3.91E-09,5.30E-09,2.08E-05,62.09,3.64E+08,6.66E+06,3.68E+08,3.01E-03,49.38,3.47E+08
10491,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,800.0,3.93E-09,5.28E-09,2.00E-05,61.95,3.41E+08,6.20E+06,3.45E+08,3.01E-03,49.44,3.28E+08
10492,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,900.0,3.96E-09,5.27E-09,1.94E-05,61.78,3.21E+08,5.85E+06,3.23E+08,3.01E-03,49.48,3.05E+08
10493,4e-07,1e-06,2e-07,8,1,58,26.0,180.0,1000.0,3.97E-09,5.26E-09,1.88E-05,61.48,3.03E+08,5.53E+06,3.05E+08,3.01E-03,49.51,2.91E+08
10496,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,300.0,3.76E-09,5.52E-09,2.72E-05,69.88,5.18E+08,9.61E+06,5.22E+08,3.59E-03,48.29,4.48E+08
10497,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,400.0,3.80E-09,5.44E-09,2.53E-05,67.32,4.60E+08,8.60E+06,4.66E+08,3.59E-03,48.72,4.19E+08
10498,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,500.0,3.83E-09,5.39E-09,2.39E-05,66.87,4.27E+08,7.75E+06,4.32E+08,3.60E-03,48.97,3.86E+08
10499,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,600.0,3.86E-09,5.36E-09,2.28E-05,65.76,3.92E+08,7.17E+06,3.93E+08,3.60E-03,49.14,3.60E+08
10500,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,700.0,3.88E-09,5.33E-09,2.19E-05,65.64,3.67E+08,6.61E+06,3.71E+08,3.60E-03,49.25,3.38E+08
10501,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,800.0,3.91E-09,5.31E-09,2.11E-05,65.06,3.42E+08,6.17E+06,3.46E+08,3.60E-03,49.34,3.22E+08
10502,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,900.0,3.93E-09,5.29E-09,2.04E-05,65.06,3.23E+08,5.80E+06,3.24E+08,3.60E-03,49.4,3.04E+08
10503,4e-07,1e-06,2e-07,8,1,58,26.0,220.0,1000.0,3.95E-09,5.28E-09,1.99E-05,64.73,3.04E+08,5.48E+06,3.06E+08,3.60E-03,49.44,2.84E+08
10506,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,300.0,3.75E-09,5.55E-09,2.80E-05,72.54,5.24E+08,9.68E+06,5.29E+08,4.18E-03,47.97,4.39E+08
10507,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,400.0,3.78E-09,5.48E-09,2.62E-05,69.95,4.61E+08,8.62E+06,4.67E+08,4.18E-03,48.48,4.11E+08
10508,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,500.0,3.81E-09,5.42E-09,2.48E-05,68.44,4.20E+08,7.79E+06,4.25E+08,4.18E-03,48.78,3.82E+08
10509,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,600.0,3.84E-09,5.38E-09,2.37E-05,68.48,3.93E+08,7.14E+06,3.94E+08,4.18E-03,48.98,3.53E+08
10510,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,700.0,3.86E-09,5.36E-09,2.28E-05,67.72,3.64E+08,6.61E+06,3.69E+08,4.18E-03,49.12,3.31E+08
10511,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,800.0,3.88E-09,5.33E-09,2.20E-05,67.81,3.43E+08,6.13E+06,3.47E+08,4.18E-03,49.23,3.12E+08
10512,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,900.0,3.90E-09,5.32E-09,2.13E-05,67.39,3.22E+08,5.78E+06,3.23E+08,4.18E-03,49.31,2.99E+08
10513,4e-07,1e-06,2e-07,8,1,58,26.0,260.0,1000.0,3.92E-09,5.30E-09,2.08E-05,67.1,3.04E+08,5.46E+06,3.06E+08,4.18E-03,49.36,2.79E+08
10524,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,100.0,4.24E-09,5.87E-09,2.77E-05,62.7,5.73E+08,9.80E+06,5.79E+08,1.16E-03,48.93,4.67E+08
10525,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,200.0,4.36E-09,5.73E-09,2.30E-05,55.26,4.75E+08,8.41E+06,4.79E+08,1.16E-03,49.63,4.28E+08
10526,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,300.0,4.44E-09,5.68E-09,2.06E-05,51.63,4.14E+08,7.52E+06,4.16E+08,1.16E-03,49.83,3.74E+08
10527,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,400.0,4.49E-09,5.66E-09,1.91E-05,49.57,3.63E+08,6.86E+06,3.67E+08,1.16E-03,49.91,3.63E+08
10528,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,500.0,4.54E-09,5.65E-09,1.79E-05,48.23,3.30E+08,6.28E+06,3.33E+08,1.16E-03,49.93,3.33E+08
10529,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,600.0,4.57E-09,5.65E-09,1.70E-05,47.33,3.03E+08,5.86E+06,3.05E+08,1.16E-03,49.93,2.98E+08
10530,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,700.0,4.60E-09,5.65E-09,1.63E-05,46.71,2.79E+08,5.48E+06,2.83E+08,1.16E-03,49.93,2.88E+08
10531,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,800.0,4.63E-09,5.65E-09,1.57E-05,46.27,2.61E+08,5.13E+06,2.62E+08,1.16E-03,49.91,2.71E+08
10532,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,900.0,4.66E-09,5.65E-09,1.52E-05,45.96,2.44E+08,4.85E+06,2.45E+08,1.16E-03,49.88,2.58E+08
10533,4e-07,1e-06,2e-07,8,1,58,20.0,60.0,1000.0,4.68E-09,5.65E-09,1.48E-05,45.74,2.30E+08,4.60E+06,2.32E+08,1.16E-03,49.86,2.45E+08
10534,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,100.0,4.18E-09,6.00E-09,3.08E-05,66.39,7.29E+08,1.03E+07,7.33E+08,1.75E-03,47.96,4.31E+08
10535,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,200.0,4.28E-09,5.82E-09,2.62E-05,65.3,5.05E+08,8.55E+06,5.05E+08,1.75E-03,49.15,4.09E+08
10536,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,300.0,4.35E-09,5.74E-09,2.36E-05,61.79,4.32E+08,7.54E+06,4.37E+08,1.75E-03,49.55,3.69E+08
10537,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,400.0,4.40E-09,5.70E-09,2.19E-05,59.71,3.85E+08,6.82E+06,3.87E+08,1.75E-03,49.73,3.43E+08
10538,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,500.0,4.45E-09,5.68E-09,2.06E-05,58.38,3.50E+08,6.22E+06,3.54E+08,1.75E-03,49.83,3.21E+08
10539,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,600.0,4.48E-09,5.67E-09,1.96E-05,57.51,3.21E+08,5.78E+06,3.22E+08,1.75E-03,49.88,2.95E+08
10540,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,700.0,4.52E-09,5.66E-09,1.88E-05,56.9,2.98E+08,5.39E+06,3.01E+08,1.75E-03,49.91,2.65E+08
10541,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,800.0,4.55E-09,5.65E-09,1.81E-05,56.48,2.78E+08,5.02E+06,2.81E+08,1.75E-03,49.93,2.60E+08
10542,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,900.0,4.57E-09,5.65E-09,1.75E-05,56.18,2.61E+08,4.75E+06,2.63E+08,1.75E-03,49.93,2.46E+08
10543,4e-07,1e-06,2e-07,8,1,58,20.0,100.0,1000.0,4.59E-09,5.65E-09,1.70E-05,55.97,2.46E+08,4.50E+06,2.47E+08,1.75E-03,49.93,2.36E+08
10545,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,200.0,4.23E-09,5.90E-09,2.86E-05,70.6,4.86E+08,8.70E+06,4.89E+08,2.34E-03,48.67,3.94E+08
10546,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,300.0,4.29E-09,5.81E-09,2.59E-05,67.56,4.33E+08,7.57E+06,4.38E+08,2.34E-03,49.24,3.65E+08
10547,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,400.0,4.34E-09,5.75E-09,2.40E-05,64.88,3.82E+08,6.83E+06,3.85E+08,2.34E-03,49.51,3.37E+08
10548,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,500.0,4.38E-09,5.72E-09,2.27E-05,64.02,3.52E+08,6.20E+06,3.56E+08,2.34E-03,49.67,3.11E+08
10549,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,600.0,4.42E-09,5.70E-09,2.16E-05,63.41,3.26E+08,5.73E+06,3.28E+08,2.34E-03,49.77,2.85E+08
10550,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,700.0,4.46E-09,5.68E-09,2.06E-05,62.89,3.03E+08,5.33E+06,3.05E+08,2.34E-03,49.83,2.70E+08
10551,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,800.0,4.48E-09,5.67E-09,1.99E-05,62.29,2.82E+08,4.97E+06,2.86E+08,2.34E-03,49.87,2.43E+08
10552,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,900.0,4.51E-09,5.66E-09,1.92E-05,62.13,2.66E+08,4.69E+06,2.68E+08,2.34E-03,49.9,2.39E+08
10553,4e-07,1e-06,2e-07,8,1,58,20.0,140.0,1000.0,4.53E-09,5.66E-09,1.87E-05,62.02,2.51E+08,4.43E+06,2.51E+08,2.34E-03,49.92,2.27E+08
10555,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,200.0,4.20E-09,5.97E-09,3.02E-05,74.98,5.01E+08,8.83E+06,5.01E+08,2.92E-03,48.19,3.85E+08
10556,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,300.0,4.25E-09,5.87E-09,2.77E-05,70.37,4.21E+08,7.63E+06,4.26E+08,2.92E-03,48.92,3.57E+08
10557,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,400.0,4.30E-09,5.80E-09,2.56E-05,69.22,3.87E+08,6.82E+06,3.89E+08,2.92E-03,49.27,3.26E+08
10558,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,500.0,4.34E-09,5.76E-09,2.42E-05,67.61,3.51E+08,6.19E+06,3.56E+08,2.92E-03,49.49,3.04E+08
10559,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,600.0,4.38E-09,5.73E-09,2.30E-05,67.22,3.26E+08,5.71E+06,3.29E+08,2.92E-03,49.62,2.83E+08
10560,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,700.0,4.41E-09,5.71E-09,2.22E-05,66.49,3.03E+08,5.30E+06,3.05E+08,2.92E-03,49.72,2.63E+08
10561,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,800.0,4.44E-09,5.69E-09,2.13E-05,66.35,2.84E+08,4.93E+06,2.88E+08,2.92E-03,49.78,2.48E+08
10562,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,900.0,4.47E-09,5.68E-09,2.06E-05,66.24,2.68E+08,4.65E+06,2.71E+08,2.92E-03,49.83,2.33E+08
10563,4e-07,1e-06,2e-07,8,1,58,20.0,180.0,1000.0,4.49E-09,5.67E-09,2.01E-05,65.94,2.52E+08,4.39E+06,2.53E+08,2.92E-03,49.87,2.22E+08
10566,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,300.0,4.22E-09,5.92E-09,2.90E-05,73.55,4.22E+08,7.66E+06,4.27E+08,3.51E-03,48.6,3.48E+08
10567,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,400.0,4.27E-09,5.84E-09,2.69E-05,70.97,3.79E+08,6.86E+06,3.83E+08,3.51E-03,49.03,3.20E+08
10568,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,500.0,4.31E-09,5.80E-09,2.56E-05,70.8,3.52E+08,6.17E+06,3.56E+08,3.51E-03,49.3,2.94E+08
10569,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,600.0,4.35E-09,5.76E-09,2.43E-05,69.65,3.24E+08,5.70E+06,3.26E+08,3.51E-03,49.47,2.79E+08
10570,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,700.0,4.37E-09,5.74E-09,2.34E-05,69.68,3.03E+08,5.25E+06,3.06E+08,3.51E-03,49.6,2.57E+08
10571,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,800.0,4.40E-09,5.72E-09,2.25E-05,69.07,2.84E+08,4.91E+06,2.87E+08,3.51E-03,49.68,2.43E+08
10572,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,900.0,4.43E-09,5.70E-09,2.19E-05,69.16,2.67E+08,4.61E+06,2.70E+08,3.51E-03,49.75,2.28E+08
10573,4e-07,1e-06,2e-07,8,1,58,20.0,220.0,1000.0,4.45E-09,5.69E-09,2.12E-05,68.8,2.52E+08,4.35E+06,2.53E+08,3.51E-03,49.79,2.17E+08
10576,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,300.0,4.20E-09,5.97E-09,3.02E-05,76.1,4.23E+08,7.71E+06,4.28E+08,4.10E-03,48.27,3.38E+08
10577,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,400.0,4.25E-09,5.89E-09,2.81E-05,73.37,3.78E+08,6.86E+06,3.81E+08,4.10E-03,48.79,3.15E+08
10578,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,500.0,4.28E-09,5.83E-09,2.65E-05,71.94,3.47E+08,6.20E+06,3.51E+08,4.10E-03,49.1,2.90E+08
10579,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,600.0,4.32E-09,5.79E-09,2.53E-05,72.06,3.24E+08,5.68E+06,3.25E+08,4.10E-03,49.31,2.74E+08
10580,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,700.0,4.34E-09,5.77E-09,2.45E-05,71.43,3.01E+08,5.25E+06,3.03E+08,4.10E-03,49.47,2.55E+08
10581,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,800.0,4.37E-09,5.74E-09,2.36E-05,71.55,2.83E+08,4.87E+06,2.87E+08,4.10E-03,49.57,2.40E+08
10582,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,900.0,4.40E-09,5.72E-09,2.28E-05,71.12,2.66E+08,4.59E+06,2.69E+08,4.10E-03,49.65,2.28E+08
10583,4e-07,1e-06,2e-07,8,1,58,20.0,260.0,1000.0,4.42E-09,5.71E-09,2.22E-05,70.83,2.52E+08,4.33E+06,2.52E+08,4.10E-03,49.71,2.14E+08
10804,4e-07,1e-06,2e-07,8,1,51,32.0,60.0,100.0,3.57E-09,5.44E-09,2.55E-05,51.24,7.83E+08,1.43E+07,7.84E+08,1.32E-03,48.16,7.45E+08
10814,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,100.0,3.52E-09,5.57E-09,2.85E-05,49.27,1.01E+09,1.50E+07,1.02E+09,1.91E-03,47.24,6.83E+08
10815,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,200.0,3.59E-09,5.39E-09,2.43E-05,54.78,6.94E+08,1.25E+07,7.01E+08,1.91E-03,48.37,6.52E+08
10816,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,300.0,3.64E-09,5.31E-09,2.20E-05,52.48,5.79E+08,1.11E+07,5.85E+08,1.91E-03,48.73,6.09E+08
10817,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,400.0,3.68E-09,5.27E-09,2.04E-05,50.73,5.10E+08,9.97E+06,5.12E+08,1.91E-03,48.89,5.61E+08
10818,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,500.0,3.71E-09,5.24E-09,1.93E-05,49.54,4.59E+08,9.20E+06,4.64E+08,1.91E-03,48.97,5.02E+08
10819,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,600.0,3.73E-09,5.22E-09,1.84E-05,48.74,4.20E+08,8.52E+06,4.24E+08,1.91E-03,49.02,4.85E+08
10820,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,700.0,3.75E-09,5.21E-09,1.76E-05,48.19,3.88E+08,7.91E+06,3.89E+08,1.91E-03,49.04,4.57E+08
10821,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,800.0,3.77E-09,5.20E-09,1.70E-05,47.8,3.61E+08,7.46E+06,3.65E+08,1.91E-03,49.04,4.28E+08
10822,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,900.0,3.79E-09,5.19E-09,1.65E-05,47.53,3.38E+08,7.04E+06,3.41E+08,1.91E-03,49.04,3.95E+08
10823,4e-07,1e-06,2e-07,8,1,51,32.0,100.0,1000.0,3.80E-09,5.18E-09,1.61E-05,47.35,3.18E+08,6.65E+06,3.18E+08,1.91E-03,49.04,3.70E+08
10825,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,200.0,3.55E-09,5.48E-09,2.65E-05,62.87,6.78E+08,1.26E+07,6.84E+08,2.50E-03,47.93,6.42E+08
10826,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,300.0,3.60E-09,5.38E-09,2.39E-05,59.5,5.92E+08,1.11E+07,5.97E+08,2.50E-03,48.45,5.85E+08
10827,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,400.0,3.64E-09,5.32E-09,2.23E-05,57.45,5.12E+08,9.98E+06,5.15E+08,2.50E-03,48.7,5.42E+08
10828,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,500.0,3.67E-09,5.29E-09,2.10E-05,56.28,4.70E+08,9.17E+06,4.74E+08,2.50E-03,48.84,5.04E+08
10829,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,600.0,3.69E-09,5.26E-09,2.01E-05,55.56,4.33E+08,8.45E+06,4.39E+08,2.50E-03,48.92,4.54E+08
10830,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,700.0,3.71E-09,5.24E-09,1.93E-05,54.99,4.02E+08,7.84E+06,4.03E+08,2.50E-03,48.97,4.42E+08
10831,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,800.0,3.73E-09,5.23E-09,1.86E-05,54.51,3.73E+08,7.38E+06,3.77E+08,2.50E-03,49.01,4.17E+08
10832,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,900.0,3.75E-09,5.22E-09,1.81E-05,54.31,3.51E+08,6.95E+06,3.55E+08,2.50E-03,49.03,3.89E+08
10833,4e-07,1e-06,2e-07,8,1,51,32.0,140.0,1000.0,3.77E-09,5.21E-09,1.76E-05,54.13,3.31E+08,6.55E+06,3.34E+08,2.50E-03,49.04,3.70E+08
10835,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,200.0,3.53E-09,5.55E-09,2.81E-05,66.7,7.21E+08,1.28E+07,7.28E+08,3.09E-03,47.47,6.22E+08
10836,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,300.0,3.57E-09,5.44E-09,2.55E-05,63.99,5.77E+08,1.12E+07,5.84E+08,3.09E-03,48.15,5.70E+08
10837,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,400.0,3.61E-09,5.37E-09,2.38E-05,62.35,5.28E+08,9.97E+06,5.33E+08,3.09E-03,48.48,5.22E+08
10838,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,500.0,3.64E-09,5.33E-09,2.24E-05,60.79,4.73E+08,9.15E+06,4.77E+08,3.09E-03,48.68,4.88E+08
10839,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,600.0,3.66E-09,5.30E-09,2.14E-05,60.22,4.39E+08,8.41E+06,4.45E+08,3.09E-03,48.8,4.59E+08
10840,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,700.0,3.68E-09,5.27E-09,2.06E-05,59.45,4.05E+08,7.81E+06,4.07E+08,3.09E-03,48.88,4.30E+08
10841,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,800.0,3.70E-09,5.26E-09,1.99E-05,59.24,3.80E+08,7.32E+06,3.83E+08,3.09E-03,48.94,4.04E+08
10842,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,900.0,3.72E-09,5.24E-09,1.93E-05,59.08,3.58E+08,6.87E+06,3.62E+08,3.09E-03,48.97,3.78E+08
10843,4e-07,1e-06,2e-07,8,1,51,32.0,180.0,1000.0,3.73E-09,5.23E-09,1.88E-05,58.82,3.36E+08,6.47E+06,3.40E+08,3.09E-03,49.01,3.59E+08
10846,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,300.0,3.55E-09,5.49E-09,2.68E-05,67.68,5.87E+08,1.13E+07,5.93E+08,3.67E-03,47.85,5.57E+08
10847,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,400.0,3.59E-09,5.41E-09,2.49E-05,65.1,5.17E+08,1.00E+07,5.20E+08,3.67E-03,48.26,5.12E+08
10848,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,500.0,3.61E-09,5.37E-09,2.36E-05,64.52,4.80E+08,9.12E+06,4.83E+08,3.67E-03,48.5,4.81E+08
10849,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,600.0,3.64E-09,5.33E-09,2.26E-05,63.45,4.39E+08,8.39E+06,4.44E+08,3.67E-03,48.66,4.49E+08
10850,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,700.0,3.66E-09,5.31E-09,2.17E-05,63.27,4.11E+08,7.75E+06,4.13E+08,3.68E-03,48.77,4.17E+08
10851,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,800.0,3.68E-09,5.28E-09,2.09E-05,62.64,3.82E+08,7.28E+06,3.85E+08,3.68E-03,48.85,3.95E+08
10852,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,900.0,3.70E-09,5.27E-09,2.03E-05,62.61,3.60E+08,6.82E+06,3.65E+08,3.68E-03,48.9,3.69E+08
10853,4e-07,1e-06,2e-07,8,1,51,32.0,220.0,1000.0,3.71E-09,5.25E-09,1.98E-05,62.31,3.39E+08,6.42E+06,3.43E+08,3.68E-03,48.95,3.50E+08
10856,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,300.0,3.54E-09,5.53E-09,2.78E-05,70.5,5.97E+08,1.13E+07,6.02E+08,4.26E-03,47.54,5.42E+08
10857,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,400.0,3.57E-09,5.46E-09,2.60E-05,68.08,5.20E+08,1.00E+07,5.24E+08,4.26E-03,48.03,5.02E+08
10858,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,500.0,3.59E-09,5.41E-09,2.47E-05,66.51,4.72E+08,9.15E+06,4.76E+08,4.26E-03,48.33,4.76E+08
10859,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,600.0,3.62E-09,5.37E-09,2.36E-05,66.43,4.41E+08,8.35E+06,4.47E+08,4.26E-03,48.52,4.38E+08
10860,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,700.0,3.64E-09,5.33E-09,2.26E-05,65.56,4.08E+08,7.75E+06,4.11E+08,4.26E-03,48.65,4.12E+08
10861,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,800.0,3.66E-09,5.31E-09,2.18E-05,65.6,3.84E+08,7.23E+06,3.87E+08,4.26E-03,48.75,3.85E+08
10862,4e-07,1e-06,2e-07,8,1,51,32.0,260.0,900.0,3.67E-09,5.29E-09,2.12E-05,65.17,3.60E+08,6.79E+06,3.65E+08,4.26E-03,48.82,3.65E+08
